"offerId","available","name","description","model","warranty","currencyId","categoryId","price","picture1","picture2","picture3","picture4"
"KiddiSvit-BX1372Z","true","Пирамидка - Морские Камешки BX1372Z","Красивая пирамидка уникальна и необычна. Кольца имеют не только разный диаметр, но также разную форму и текстуру материалов. 
Мягкие и яркие цвета позаимствованы у самой природы, а текстура пластика нескольких колец похожа на настоящие камешки. 
Кольца можно складывать как угодно. Верхняя деталь - на резьбе, так что малыш, научившись складывать кольца, освоит еще одно новое действие и тип соединения деталей. 
Ребенок разовьет логику, крупную и мелкую моторику.
Размер игрушки: 23 см (высота) х 15 см (диаметр). 
Рекомендовано для детей в возрасте старше 7 месяцев.","BX1372Z","true","UAH","1084","299","http://kidsjoy.com.ua/image/catalog/kimg15/1/piramidka-morskie-kameshki-bx1372z-837720106.jpg","http://kidsjoy.com.ua/image/catalog/kimg15/1/piramidka-morskie-kameshki-bx1372z-214594725.jpg","http://kidsjoy.com.ua/image/catalog/kimg15/1/piramidka-morskie-kameshki-bx1372z-619846486.jpg","0"
"KiddiSvit-52795","true","Чудомобиль - Холодное Сердце (свет, звук) 52795","Элегантный чудомобиль, выполненный в стиле популярного мультсериала студии DISNEY """"Холодное сердце"""", развлечет малышку мигающими огоньками, настоящими мелодиями из мультфильма, волшебными звуками. 
На панели управления размещены приборы и пианино с 4 разноцветными клавишами. 
На капоте размещен ледяной сказочный замок с фигурками принцесс из мультфильма - Эльзы, Анны - и веселого снеговика Олафа. 
Упаковка презентационно-открытая. 
Питание: 2 батареи AA (входят в комплект). 
Размер игрушки: 56x27.5x35.5 см. 
Рекомендовано для детей возрастом от 12 месяцев.","52795","true","UAH","1359","1612","http://kidsjoy.com.ua/image/catalog/kimg31/6/chudomobil-holodnoe-serdtse-svet-zvuk-957655263.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/052795_2.jpg","0","0"
"KiddiSvit-49304","true","Чудомобиль - мини - Минни-Маус (свет, звук) 49304","Элегантный чудомобиль для маленьких красавиц с Т-образным рулем, выполненный в стиле популярного мультфильма студии DISNEY, развлечет малышку приятными мелодиями, реалистичными звуками двигателя и сигнала, мигающими огоньками поворотов. 
Малышка может выбирать, к кому из любимых персонажей отправиться в гости, по 4 картинкам на панели управления, каждой из которых соответствует забавная мелодия или звук.  
На капоте размещен яркий бант, светящийся веселыми огоньками. 
Упаковка презентационно-открытая. 
Питание: 2 батареи AA (входят в комплект). 
Размер: 49х25х31 см. 
Рекомендовано для детей в возрасте старше 1 года.","49304","true","UAH","1359","890","http://kidsjoy.com.ua/image/catalog/kimg31/7/chudomobil-mini-minni-maus-svet-zvuk-428091159.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/049304_2.jpg","0","0"
"KiddiSvit-53488","true","Чудомобиль - Молния Маккуин: Тюнинг (свет, звук) 53488","Яркий чудомобиль, выполненный в виде Молнии Маккуин — неунывающего героя популярного мультфильма студии Disney «Тачки», развлечет малыша мигающими огоньками, веселыми мелодиями и забавными звуками, а также реалистичными звуками двигателя и тормозов. 
На панели управления размещены кнопки и ключ зажигания для активации звуковых и световых эффектов. 
Питание: 3 батареи AA (входят в комплект). 
Рекомендовано для детей в возрасте от 12 месяцев.","53488","true","UAH","1359","1399","http://kidsjoy.com.ua/image/catalog/kimg31/2/chudomobil-molniya-makkuin-tyuning-svet-zvuk-179374530.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/053488_1.jpg","0","0"
"KiddiSvit-33928","true","Чудомобиль - Винни Пух: Три в Одном (свет, звук) 33928","Яркий чудомобиль, созданный по принципу """"три в одном"""" в стиле популярного мультфильма студии DISNEY, развлечет малыша мигающими огоньками, приятными мелодиями и забавными звуками. 
На панели управления размещено зеркальце и часы. На капоте размещен макет дерева и фигурки Винни Пуха и его друзей. 
Оснащенный защитным ограждением для максимальной безопасности и комфорта малыша чудомобиль будет сопровождать ребенка на всех стадиях развития от 10 месяцев до 3 лет. 
В возрасте от 10 месяцев он будет служить малышу как ходунок или качалка, от 12 месяцев - как каталка, на которой родители смогут катать ребенка с помощью специальной ручки, и, наконец, от 18 месяцев - как машинка-чудомобиль. 
Упаковка презентационно-открытая. 
Питание: 2 батареи AA (входят в комплект). 
Размер: 81,2х36,5х62. 
Рекомендовано для детей возрастом от 10 месяцев.","33928","true","UAH","1359","2422","http://kidsjoy.com.ua/image/catalog/kimg31/0/chudomobil-vinni-puh-tri-v-odnom-svet-zvuk-33928-530122846.jpg","http://kidsjoy.com.ua/image/catalog/kimg31/0/chudomobil-vinni-puh-tri-v-odnom-svet-zvuk-33928-734485605.jpg","http://kidsjoy.com.ua/image/catalog/kimg31/0/chudomobil-vinni-puh-tri-v-odnom-svet-zvuk-33928-262193130.jpg","http://kidsjoy.com.ua/image/catalog/kimg31/0/chudomobil-vinni-puh-tri-v-odnom-svet-zvuk-33928-484329385.jpg"
"KiddiSvit-52738","true","Чудомобиль-мини - Холодное Сердце 52738","Элегантный чудомобиль, выполненный в стиле популярного мультсериала студии DISNEY """"Холодное сердце"""", развлечет малышку мигающими огоньками, настоящими мелодиями из мультфильма, волшебными звуками. 
На панели управления размещены приборы, огоньки поворотов и множество функциональных кнопок. 
На капоте размещен ледяной сказочный замок с фигурками принцесс из мультфильма - Эльзы, Анны - и  веселого снеговика Олафа. 
Упаковка презентационно-открытая. 
Питание: 2 батареи AA (входят в комплект). 
Размер игрушки: 52x26x35 см. 
Рекомендовано для детей возрастом от 12 месяцев.","52738","true","UAH","1359","890","http://kidsjoy.com.ua/image/catalog/kimg31/9/chudomobil-mini-holodnoe-serdtse-svet-zvuk-902590542.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/052738_1.jpg","0","0"
"KiddiSvit-49437","true","Чудомобиль - мини - Молния Маккуин  49437","Яркий чудомобиль с Т-образным рулем, выполненный в стиле популярного мультфильма студии DISNEY, развлечет малыша веселыми мелодиями, реалистичными звуками двигателя и сигнала, мигающими огоньками поворотов. 
Юный водитель может выбирать, к кому из любимых персонажей отправиться в гости, по 4 картинкам на панели управления, каждой из которых соответствует забавная мелодия или звук.  
Упаковка презентационно-открытая. 
Питание: 2 батареи AA (входят в комплект). 
Размер: 49х25х31 см. 
Рекомендовано для детей в возрасте старше 1 года.","49437","true","UAH","1359","890","http://kidsjoy.com.ua/image/catalog/kimg31/1/chudomobil-mini-molniya-makkuin-svet-zvuk-690795551.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/049437_5.jpg","0","0"
"KiddiSvit-54288","true","Чудомобиль-мини - Щенячий Патруль  54288","Яркий чудомобиль с Т-образным рулем, выполненный в стиле популярного мультсериала «Щенячий патруль», развлечет малыша мигающими огоньками, веселыми мелодиями и забавными звуками. 
При нажатии кнопки с ключом зажигания раздается звук двигателя. 
На передней панели размещены функциональные кнопки, специальный рычажок и слайдер. 
Капот украшен фигуркой главного героя – щенка Маршала. 
Звук сигнала, изображения персонажей любимого мультфильма сделают поездку на чудомобиле еще более увлекательной.
Питание: 2 батареи AA (входят в комплект). 
Рекомендовано для детей возрастом от 12 месяцев.","54288","true","UAH","1359","890","http://kidsjoy.com.ua/image/cache/catalog/%D1%82%D0%BE%D0%B2%D0%B0%D1%80%20kiddiswit/kiddieland/054288-Rescue%20Marshall%20Activity%20Fire%20Truck-Right-without%20flashing%20light-800x800.jpg","http://kidsjoy.com.ua/image/cache/catalog/%D1%82%D0%BE%D0%B2%D0%B0%D1%80%20kiddiswit/kiddieland/054288-Rescue%20Marshall%20Activity%20Fire%20Truck-Dashboard-160225-800x800.jpg","http://kidsjoy.com.ua/image/cache/catalog/%D1%82%D0%BE%D0%B2%D0%B0%D1%80%20kiddiswit/kiddieland/054288-Rescue%20Marshall%20Activity%20Fire%20Truck-Left-160324-800x800.jpg","http://kidsjoy.com.ua/image/cache/catalog/%D1%82%D0%BE%D0%B2%D0%B0%D1%80%20kiddiswit/kiddieland/054288-Rescue%20Marshall%20Activity%20Fire%20Truck-Left-with%20model-without%20flashing%20light-800x800.jpg"
"KiddiSvit-49767","true","Игрушка-каталка - Пеликан-Затейник (рус. яз.) 49767","Яркая, озвученная на русском языке игрушка-каталка с удобной ручкой позабавит малыша и поспособствует развитию ловкости и внимательности, а также навыков обращения с мелкими предметами. 
В набор входят четыре разноцветных шарика, которые можно складывать в клюв Пеликана. 
Малыш легко сможет катить игрушку в различных направлениях. 
При движении вперед из клюва выскакивают шарики, которые нужно собрать. 
Лапки Пеликана вращаются вместе с колесиками, крылья двигаются вверх-вниз, гребешок светится. 
Игра сопровождается веселыми песенками и забавной считалочкой. 
Вперед, к веселым приключениям с Пеликаном-затейником!
Упаковка презентационно-открытая. 
Питание: 2 батареи АА в комплекте. 
Размер игрушки: 25x11x17 см. 
Рекомендовано для детей в возрасте старше 18 месяцев.","49767","true","UAH","1660","549","http://kidsjoy.com.ua/image/catalog/kimg13/8/igrushka-katalka-pelikan-zatejnik-svet-ozvuch-rus-yaz-91476992.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/049767_1.jpg","0","0"
"KiddiSvit-56903","true","Игровой набор - Паровоз Лимпопо ( укр. яз.) 56903","Яркая музыкальная игрушка, озвученная на украинском языке, развлечет малыша мигающими огоньками, веселой музыкой и звуками животных, познакомит с обитателями джунглей. 
При нажатии на трубу Паровоз едет вперед, при этом из трубы звучит задорное ""Ту-туууу!"", звучат реалистичные звуки стука колес и тормозов. 
В Паровозе находятся 6 фигурок диких животных, которые по форме ножек ставятся на свои места по принципу сортера. 
Если фигурку правильно поставить на свое место, при нажатии она издает соответствующий реалистичный звук, рассказывает стишок, а Лев-машинист поет песенку. Отправляйтесь в веселую и познавательную поездку! 
Питание: 3 батареи АА (входят в комплект). 
Рекомендовано для детей возрастом от 12 месяцев.","56903","true","UAH","811","728","http://kidsjoy.com.ua/image/catalog/kimg29/1/igrovoj-nabor-parovoz-limpopo-svet-ozvuch-ukr-yaz-670060269.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/056903_2.jpg","0","0"
"KiddiSvit-56895","true","Игровой набор - Самолет Путешественника (рус. яз.) 56895","Большой яркий Самолет на колесах познакомит малыша с первыми понятиями… географии! 
Пилот поет веселую песенку об увлекательном воздушном путешествии вокруг земного шара. 
А пассажиры Самолета познакомят ребенка с океаном и материками, их ландшафтами и обитателями. 
Малыш также узнает об устройстве самолета, услышит фразы и звуки, которые звучат в настоящих самолетах. 
Тремя съемными фигурками пассажиров можно играть отдельно. Фигурки можно менять местами. 
Игрушку на колесах можно катать. Вращение мягкого пропеллера создает разноцветные узоры из мигающих огоньков. 
Познавайте мир вместе с Самолетом-Путешественником! Приятного полета!
Питание: 3 батареи АА (входят в комплект). 
Рекомендовано для детей возрастом от 18 месяцев.","56895","true","UAH","811","719","http://kidsjoy.com.ua/image/catalog/kimg29/2/igrovoj-nabor-samolet-puteshestvennik-svet-ozvuch-rus-yaz-797792559.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/056895_1.JPG","0","0"
"KiddiSvit-33423","true","Пианино - Зверята на качелях 33423","Пианино ЗВЕРЯТА НА КАЧЕЛЯХ – яркая и занимательная игрушка, которая развлечет малыша видом забавных животных и приятными мелодиями.
Пианино с 8 разноцветными клавишами передает звучание 5 музыкальных инструментов
• фортепиано
• саксофон
• скрипка
• баян
• колокольчик.
На игровой панели размещены фигурки животных, которые забавно двигаются, когда малыш играет на пианино или прослушивает демо-мелодии. 
Пианино ЗВЕРЯТА НА КАЧЕЛЯХ Kiddieland это не просто развлечение для ребенка, но и игрушка, которая поможет развить у малыша:
• музыкальный слух
• логику
• цветовосприятие.
Развивающие игрушки Kiddieland – выбор умных детей и их родителей!

Упаковка презентационно-открытая. 
Питание: 4 батареи АА (входят в комплект). 
Размер: 29х19х15. 
Рекомендовано для детей возрастом от 12 месяцев.","33423","true","UAH","811","644","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/033423_1.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/033423_2.jpg","0","0"
"KiddiSvit-BT2512Z","true","Игрушка серии ""Первые машинки"" - Мусоровоз (с фигуркой водителя) BT2512Z","Большая яркая машина с дружелюбным водителем подойдет для самых маленьких ребят. Мягкие резиновые колеса смогут ехать по любой дороге, а движущиеся части грузовика сделают игру еще более увлекательной.Рекомендовано для детей в возрасте старше 18 месяцев.","BT2512Z","true","UAH","1084","397","http://kidsjoy.com.ua/image/catalog/kimg2/7/igrushka-serii-pervye-mashinki-musorovoz-s-figurkoj-voditelya-374950516.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/battat/BT2512Z (4).jpg","0","0"
"KiddiSvit-54106","true","Игровой набор - Дикие Животные 54106","Игровой набор ДИКИЕ ЖИВОТНЫЕ развлечет малыша забавными звуками и познакомит с миром диких животных.
Яркий игровой набор включает в себя 5 фигурок животных: лев, жираф, слон, тигр и зебра. При поворотах головы и лап раздается забавный звук трещотки. 
Игровой набор ДИКИЕ ЖИВОТНЫЕ Kiddieland поспособствует развитию у малыша таких навыков
• мелкая моторика
• сенсорика
• кругозор.
Развивающие игрушки Kiddieland – выбор умных детей и их родителей!

Упаковка открытая. 
Рекомендовано для детей возрастом от 12 месяцев.","54106","true","UAH","1084","353","http://kidsjoy.com.ua/image/catalog/kimg2/8/igrovoj-nabor-dikie-givotnye-15982166.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/054106_9.jpg","0","0"
"KiddiSvit-54924","true","Игрушка на присоске - Цветик (укр. яз.) 54924","Цветик – яркая музыкальная игрушка на присоске на украинском языке. 
Стишки про фрукты, расположенные на лепестках цветка, безопасное зеркальце и вращающийся мишка обязательно заинтересуют малыша. 
Переворачивая крыло бабочки, ребенок услышит веселую песенку про цветок и забавный стишок про бабочку. 
Цветок крутится со звуком трещотки, листики-погремушки вращаются. 
Игрушку можно закрепить на любой плоской поверхности, в том числе на столике для кормления. 
Развивайтесь с музыкальной игрушкой Цветик!Упаковка презентационно-открытая. 
Питание: 2 батареи LR44 (входят в комплект). 
Размер игрушки: 18x14x24 см. 
Рекомендовано для детей возрастом от 6 месяцев.","54924","true","UAH","811","345","http://kidsjoy.com.ua/image/catalog/kimg29/1/igrushka-na-prisoske-tsvetik-ozvuch-ukr-yaz-182374067.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/051185_4.jpg","0","0"
"KiddiSvit-41244","false","Игровой набор - Домашние Животные 41244","Игровой набор ДОМАШНИЕ ЖИВОТНЫЕ познакомит малыша с домашними животными, которые обитают на ферме и развлечет его забавными звуками.
У Коровки, Свинки и Лошадки голова и ножки двигаются со звуком трещотки. У Овечки ножки двигаются со звуком трещотки. У Утенка голова двигается со звуком трещотки, ножки приседают со звуком пищалки. У Курочки хвостик двигается со звуком трещотки, ножки приседают со звуком пищалки. 
В комплект входят 6 фигурок животных
• курочка
• утенок
• овечка
• корова
• лошадка
• свинка.
Игровой набор ДОМАШНИЕ ЖИВОТНЫЕ Kiddieland не только порадует малыша веселой игрой, но и поможет в развитии следующих навыков
• мелкая моторика
• сенсорика
• кругозор.

Упаковка открытая.   
Размер игрушки : 7х4х7 см. 
Рекомендовано для детей возрастом от 12 месяцев.","41244","true","UAH","811","428","http://kidsjoy.com.ua/image/catalog/kimg29/2/igrovoj-nabor-domashnie-givotnye-822279458.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/041244_4.jpg","0","0"
"KiddiSvit-BX1048Z","true","Игровой набор – Забавный Автопарк  BX1048Z","С этим набором ярких инерционных машинок малышу будет невероятно весело. Мягкий резиновый корпус - идеален для маленьких детских ручек. Оттяните машинку назад - и она весело поедет вперед! Каждая машинка издает свой собственный смешной звук! В наборе - 4 машинки. Упаковка демонстрационно-открытая. Размер: 45х14х13. Рекомендовано для детей в возрасте старше 1 года.","BX1048Z","true","UAH","1084","799","http://kidsjoy.com.ua/image/catalog/kimg2/5/igrovoj-nabor-–-zabavnyj-avtopark-bx1048z-292115052.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/5/igrovoj-nabor-–-zabavnyj-avtopark-bx1048z-479050167.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/5/igrovoj-nabor-–-zabavnyj-avtopark-bx1048z-653502235.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/5/igrovoj-nabor-–-zabavnyj-avtopark-bx1048z-938767823.jpg"
"KiddiSvit-49734","true","Игровой набор - Ноев Ковчег (на колесах, озвуч. рус. яз.) 49734","<p>Расставь фигурки по местам и отправляйся в путь! Каждый персонаж этого замечательного Ковчега озвучен по-русски. Кроме фигурки Ноя, в комплект входят фигурки животных, которые ребенок по принципу сортера должен вставлять в соответствующие отверстия. Если он справляется с задачей успешно, животные читают стишки на русском языке, издают соответствующие реалистичные звуки. Стихи и песни познакомят ребенка с названиями и характеристиками животных, помогут лучше узнать окружающий мир и библейскую историю. При повороте штурвала раздается звон колокола, звук корабельного двигателя или плеск воды. При нажатии на бочонки с рыбой и овощами звучат веселые стишки, а Ной поет песню о Ковчеге. На крыше кораблика размещено мини-пианино с разноцветными клавишами. Игрушку на колесах можно катать. Веселого плавания! Упаковка презентационно-открытая. Питание: 2 батареи АА (входят в комплект). Размер игрушки: 32х20х18 см. Рекомендовано для детей в возрасте старше 12 месяцев.</p>
<p><br></p>
<p><br></p>
<iframe src=""//www.youtube.com/embed/2JqzfMEB_5U"" width=""640"" height=""360"" frameborder=""0""></iframe><p>  </p>","49734","true","UAH","811","877","http://kidsjoy.com.ua/image/catalog/kimg29/9/igrovoj-nabor-noev-kovcheg-na-kolesah-ozvuch-rus-yaz-195518446.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/031881_1.jpg","0","0"
"KiddiSvit-49726","true","Игровой набор - Трактор Фермера (рус. яз.) 49726","Яркая музыкальная игрушка на колесах, озвученная на русском языке, развлечет малыша мигающими огоньками, приятной музыкой и забавными звуками. 
При нажатии на трубу трактор едет вперед, при этом звучат реалистичные звуки мотора, тормозов или веселые стишки. 
В прицепе трактора находятся 5 фигурок домашних животных. 
Фигурки необходимо правильно расставить по своим местам, тогда при нажатии они издают соответствующие реалистичные звуки, читают стишки, а фермер поет песенку. 
Фигурки зверей и фермера легко снимаются, и малыш может играть с ними отдельно. 
Отправляйтесь в веселую и познавательную поездку! 
Упаковка презентационно-открытая. 
Питание: 3 батареи АА (входят в комплект). 
Размер игрушки: 36х13,5х17,5 см. 
Рекомендовано для детей возрастом от 12 месяцев.","49726","true","UAH","811","675","http://kidsjoy.com.ua/image/catalog/kimg29/0/igrovoj-nabor-traktor-fermera-na-kolesah-svet-ozvuch-rus-yaz-888275689.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/024753 4.jpg","0","0"
"KiddiSvit-38075","true","Игровой набор - Пиратский Корабль  38075","Яркий игровой набор развеселит малыша приятными мелодиями, забавными звуками и мигающими огоньками. 
При повороте штурвала раздается реалистичный шум волн и звон колокола. 
В стволе пушки на носу корабля вспыхивает лампочка и раздается звук выстрела. 
Открыв левый борт, малыш обнаружит несколько комнат с соответствующей мебелью и аксессуарами. 
В комплект входят 4 фигурки для увлекательной сюжетно-ролевой игры. Упаковка презентационно-открытая. 
Питание: 2 батареи АА (входят в комплект). 
Размер: 42х17х26,5. 
Рекомендовано для детей возрастом от 12 месяцев.","38075","true","UAH","811","1252","http://kidsjoy.com.ua/image/catalog/kimg29/6/igrovoj-nabor-piratskij-korabl-na-kolesah-svet-zvuk-38075-337807471.jpg","http://kidsjoy.com.ua/image/catalog/kimg29/6/igrovoj-nabor-piratskij-korabl-na-kolesah-svet-zvuk-38075-783783317.jpg","http://kidsjoy.com.ua/image/catalog/kimg29/6/igrovoj-nabor-piratskij-korabl-na-kolesah-svet-zvuk-38075-869365054.jpg","http://kidsjoy.com.ua/image/catalog/kimg29/6/igrovoj-nabor-piratskij-korabl-na-kolesah-svet-zvuk-38075-230658077.jpg"
"KiddiSvit-51169","true","Игровой набор - Трактор Сафари  51169","Яркая музыкальная игрушка на колесах, озвученная на русском языке, развлечет малыша мигающими огоньками, приятной музыкой и забавными звуками. 
При нажатии на трубу трактор едет вперед, при этом звучат реалистичные звуки мотора, тормозов или веселые стишки. 
В прицепе трактора находятся 6 фигурок диких животных. 
Фигурки необходимо правильно расставить по своим местам, тогда при нажатии они издают соответствующие реалистичные звуки, читают стишки, а водитель поет песенку. 
Фигурки зверей и водителя легко снимаются, и малыш может играть с ними отдельно. 
Отправляйтесь в веселую и познавательную поездку! Упаковка презентационно-открытая. 
Питание: 4 батареи АА (входят в комплект). 
Размер игрушки: 40.5 x16 x19 cм. 
Рекомендовано для детей возрастом от 12 месяцев.","51169","true","UAH","811","699","http://kidsjoy.com.ua/image/catalog/kimg29/7/igrovoj-nabor-traktor-safari-na-kolesah-svet-ozvuch-rus-yaz-585410833.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/051169_8.jpg","0","0"
"KiddiSvit-24753","true","Игрушка на колесах - Трактор с Трейлером  24753","<p>Игрушка на колесах <strong>ТРАКТОР С ТРЕЙЛЕРОМ</strong> озвученный на украинском языке &ndash; это яркая музыкальная игрушка, которая развлечет малыша мигающими огоньками, приятной музыкой и забавными звуками. <br />Нажмите на трубу и трактор поедет вперед!<br />Во время движения трактора звучат реалистичные звуки мотора, тормозов и веселые стишки. <br />В прицепе трактора находятся 5 фигурок домашних животных, которые необходимо правильно расставить по своим местам.<br />Если фигурки расставлены верно, то при нажатии они издают соответствующие реалистичные звуки, читают стишки, а фермер поет песенку. <br />Фигурки зверей и фермера легко снимаются, и малыш может играть с ними отдельно. <br />Отправляйтесь в веселую и познавательную поездку! <br />Игровой набор ТРАКТОР С ТРЕЙЛЕРОМ <strong>Kiddieland</strong> озвученный на украинском языке не только развеселит малыша, но и поможет ему в развитии таких навыков:<br />&bull; речь<br />&bull; память<br />&bull; логика<br />&bull; кругозор<br />&bull; музыкальный слух<br />&bull; эмоциональное восприятие.</p>
<p>Упаковка презентационно-открытая. <br />Питание: 3 батареи АА (входят в комплект). <br />Размер игрушки: 36х13,5х17,5 см. <br />Рекомендовано для детей возрастом от 12 месяцев.</p>","24753","true","UAH","811","675","http://kidsjoy.com.ua/image/catalog/kimg29/8/igrushka-na-kolesah-traktor-s-trejlerom-na-kolesah-svet-ozvuch-ukr-yaz-483888730.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/kiddieland/024753.jpg","0","0"
"KiddiSvit-BT2509Z","true","Игрушка серии ""Первые машинки"" - Пожарная Машина (с 2 фигурками) BT2509Z","Большая яркая машина с двумя отважными пожарными подойдет для самых маленьких ребят. Мягкие резиновые колеса смогут ехать по любой дороге, а движущиеся части грузовика сделают игру еще более увлекательной.Рекомендовано для детей в возрасте старше 18 месяцев.","BT2509Z","true","UAH","1084","397","http://kidsjoy.com.ua/image/catalog/kimg2/3/igrushka-serii-pervye-mashinki-pogarnaya-mashina-s-2-figurkami-570893996.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/battat/BT2509Z (4).jpg","http://kidsjoy.com.ua/image/cache/catalog/%D1%82%D0%BE%D0%B2%D0%B0%D1%80%20kiddiswit/battat/BT2509Z%20(2)-800x800.jpg","0"
"KiddiSvit-BT2510Z","true","Игрушка серии ""Первые машинки"" - Самосвал (с фигуркой водителя) BT2510Z","Большая яркая машина с дружелюбным водителем подойдет для самых маленьких ребят. Мягкие резиновые колеса смогут ехать по любой дороге, а движущиеся части грузовика сделают игру еще более увлекательной.Рекомендовано для детей в возрасте старше 18 месяцев.","BT2510Z","true","UAH","1084","397","http://kidsjoy.com.ua/image/catalog/kimg2/4/igrushka-serii-pervye-mashinki-samosval-s-figurkoj-voditelya-993309934.jpg","http://kidsjoy.com.ua/image/catalog/товар kiddiswit/battat/BT2510Z (2).jpg","0","0"
"KiddiSvit-BX1462Z","true","Игровой набор - Звездные Шарики BX1462Z","<p>Игровой набор - <strong>ЗВЕЗДНЫЕ ШАРИКИ</strong><br />Четыре своеобразных ярких шарика с необыкновенным дизайном для настроения малыша! <br />Каждый шарик имеет неповторимый характер и свою особенность: <br />&bull; в шарике с бугорками при падении загораются огоньки<br />&bull; шарик со спиралями умеет пищать<br />&bull; шарик с иголочками станет настоящим спасителем"" для тех малышей, у которых режутся зубки<br />&bull; а забавный шарик с отверстиями чудесно поместится в маленькой детской ручке. <br />Игровой набор - ЗВЕЗДНЫЕ ШАРИКИ поможет малышу в развитии:<br />&bull; сенсорики<br />&bull; мелкой моторики<br />&bull; умения играть.<br />Развивающие игрушки Battat &ndash; игрушки, которые вдохновляют!</p>
<p>Размер упаковки &ndash; 20х12х19 см.<br />Рекомендуемый возраст &ndash; от 6 месяцев до 3 лет.</p>","BX1462Z","true","UAH","1084","555","http://kidsjoy.com.ua/image/catalog/kimg2/6/igrovoj-nabor-zvezdnye-shariki-bx1462z-646652770.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/6/igrovoj-nabor-zvezdnye-shariki-bx1462z-369317732.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/6/igrovoj-nabor-zvezdnye-shariki-bx1462z-793921479.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/6/igrovoj-nabor-zvezdnye-shariki-bx1462z-662633594.jpg"
"KiddiSvit-VE1004Z","true","Баттатомобиль - Пожарная Машина VE1004Z","<p>Баттатомобиль - <strong>ПОЖАРНАЯ МАШИНА</strong><br />Приключения начинаются, и пора отправляться в путь с ярким автомобилем от <strong>Battat</strong>!<br />&bull; Колеса машинки легко вращаются, и малыш сможет ее катить без особых усилий. <br />&bull; Прочный корпус и подвижные детали сделают игру еще более динамичной и увлекательной!<br />Баттатомобиль - ПОЖАРНАЯ МАШИНА поможет малышу в развитии<br />&bull; воображения<br />&bull; эмоционального восприятия.<br />Развивающие игрушки Battat &ndash; игрушки, которые вдохновляют!</p>
<p>Упаковка открытая. <br />Размер упаковки: 34х17х19 см. <br />Рекомендовано для детей в возрасте 1 года.</p>","VE1004Z","true","UAH","1084","299","http://kidsjoy.com.ua/image/catalog/kimg2/9/battatomobil-pogarnaya-mashina-ve1004z-974479299.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/9/battatomobil-pogarnaya-mashina-ve1004z-622699898.jpg","0","0"
"KiddiSvit-VE1000Z","true","Баттатомобиль - Самосвал VE1000Z","Баттатомобиль – САМОСВАЛ 
Принимайся за работу с ярким автомобилем от Battat! 
• Большой самосвал замечательно подойдет для игры в песочнице и осилит любые препятствия на пути!
• Подвижные части машинки позволят по-настоящему имитировать загрузку и выгрузку кузова, что сделает игру еще более веселой и увлекательной. 
Баттатомобиль – САМОСВАЛ поможет малышу в развитии
• воображения
• эмоционального восприятия.
Развивающие игрушки Battat – игрушки, которые вдохновляют!

Упаковка открытая. 
Размер упаковки: 34х17х19 см. 
Рекомендовано для детей в возрасте 1 года.","VE1000Z","true","UAH","1084","361","http://kidsjoy.com.ua/image/catalog/kimg2/0/battatomobil-samosval-ve1000z-611012139.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/0/battatomobil-samosval-ve1000z-116005740.jpg","http://kidsjoy.com.ua/image/catalog/kimg2/0/battatomobil-samosval-ve1000z-569542448.jpg","0"
